Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),Category,Status,PR Link,Notes
https://github.com/apache/incubator-shardingsphere,038232e9b2f7fb22ccf50c04b74fb900732b345d,sharding-jdbc/sharding-jdbc-core,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptStatementTest.assertUpdateWithExecuteUpdate,ID,Accepted,https://github.com/apache/incubator-shardingsphere/pull/3164,
https://github.com/apache/iotdb,25a98ee165131047cda93dc92203db2ab9aecbc8,zeppelin-interpreter,org.apache.zeppelin.iotdb.IoTDBInterpreterTest.testSelectColumnStatementWithTimeFilter,ID,Accepted,https://github.com/apache/iotdb/pull/4459,
https://github.com/apache/jackrabbit-oak,08eab301c869c227d8721da0e9b9bd3d2029d458,oak-store-document,org.apache.jackrabbit.oak.plugins.document.RandomizedClusterTest.addRemoveSet,ID,Accepted,https://github.com/apache/jackrabbit-oak/pull/763,
https://github.com/apache/jena,fc01d33e6c11eed68784f820bf2dd161868d1d37,jena-arq,org.apache.jena.query.TestParameterizedSparqlString.test_param_string_injection_10,ID,Accepted,https://github.com/apache/jena/pull/2096,
https://github.com/apache/jena,fc01d33e6c11eed68784f820bf2dd161868d1d37,jena-arq,org.apache.jena.query.TestParameterizedSparqlString.test_param_string_injection_15,ID,Accepted,https://github.com/apache/jena/pull/2096,
https://github.com/apache/karaf,b368a87cba0f0e235d5dae72fd6c3559b50fb75c,.,org.apache.karaf.main.MainLockingTest.testLostMasterLockAfterThreshold,OD,Accepted,https://github.com/apache/karaf/pull/1792,
https://github.com/apache/kylin,31ab93618311cde8b95ca400811861002d7eaefb,stream-coordinator,org.apache.kylin.stream.coordinator.assign.DefaultAssignerTest.reBalanceTest,ID,Accepted,https://github.com/apache/kylin/pull/1133,
https://github.com/apache/linkis,2b47014684a0f8b2491fa5b90410e10537fcfaa6,linkis-commons,org.apache.linkis.common.exception.ExceptionManagerTest.testGenerateException,ID,Accepted,https://github.com/apache/linkis/pull/5005,
https://github.com/apache/myfaces-tobago,0d28540daca8429d410712b77b1386042bf90a45,tobago-core,org.apache.myfaces.tobago.webapp.TobagoResponseWriterUnitTest.testPassthrough,ID,Accepted,https://github.com/apache/myfaces-tobago/pull/5703,
https://github.com/apache/myfaces-tobago,0d28540daca8429d410712b77b1386042bf90a45,tobago-core,org.apache.myfaces.tobago.webapp.TobagoResponseWriterUnitTest.testPassthroughInRenderer,ID,Accepted,https://github.com/apache/myfaces-tobago/pull/5703,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-cluster,org.apache.nifi.cluster.coordination.http.replication.okhttp.TestJsonEntitySerializer.testBulletinEntity,ID,Accepted,https://github.com/apache/nifi/pull/6515,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-cluster,org.apache.nifi.cluster.manager.BulletinMergerTest.mergeBulletins,ID,Accepted,https://github.com/apache/nifi/pull/5572,issue: https://issues.apache.org/jira/browse/NIFI-9417; merged SHA: https://github.com/apache/nifi/commit/c1bb0c0c3421136b045a66415be9b17947952492
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-services/nifi-distributed-cache-services-bundle/nifi-distributed-cache-server,org.apache.nifi.distributed.cache.server.map.DistributedMapCacheTest.testSubMap,ID,Accepted,https://github.com/apache/nifi/pull/6486,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-services/nifi-hbase_1_1_2-client-service-bundle/nifi-hbase_1_1_2-client-service,org.apache.nifi.hbase.TestHBase_1_1_2_ClientService.testScan,ID,Accepted,https://github.com/apache/nifi/pull/6632,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,org.apache.nifi.hbase.TestScanHBase.testScanToContentWithQualifierAndValueJSON,ID,Accepted,https://github.com/apache/nifi/pull/6633,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-hbase-bundle/nifi-hbase-processors,org.apache.nifi.hbase.TestScanHBase.testScanToContentWithStringValues,ID,Accepted,https://github.com/apache/nifi/pull/6633,
https://github.com/apache/nifi,5f1d93f977b3702b63c72d7e07af7dc820a2fc70,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.json.TestJsonTreeRowRecordReader.testReadRawRecordFieldOrderPreserved,ID,Accepted,https://github.com/apache/nifi/pull/6726,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-cybersecurity-bundle/nifi-cybersecurity-processors,org.apache.nifi.processors.cybersecurity.TestCompareFuzzyHash.testSsdeepCompareFuzzyHashMultipleMatches,ID,Accepted,https://github.com/apache/nifi/pull/6639,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-cybersecurity-bundle/nifi-cybersecurity-processors,org.apache.nifi.processors.cybersecurity.TestCompareFuzzyHash.testTLSHCompareFuzzyHashMultipleMatches,ID,Accepted,https://github.com/apache/nifi/pull/6639,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-solr-bundle/nifi-solr-processors,org.apache.nifi.processors.solr.TestQuerySolr.testAttributes,ID,Accepted,https://github.com/apache/nifi/pull/6718,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-splunk-bundle/nifi-splunk-processors,org.apache.nifi.processors.splunk.TestPutSplunkHTTP.testHappyPathWithCustomQueryParameters,ID,Accepted,https://github.com/apache/nifi/pull/6672,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-splunk-bundle/nifi-splunk-processors,org.apache.nifi.processors.splunk.TestPutSplunkHTTP.testHappyPathWithCustomQueryParametersFromFlowFile,ID,Accepted,https://github.com/apache/nifi/pull/6672,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestGenerateTableFetch.testMultipleColumnTypeMissing,ID,Accepted,https://github.com/apache/nifi/pull/6754,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestMergeContent.testDefragmentMultipleMingledSegments,ID,Accepted,https://github.com/apache/nifi/pull/6727,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestParseCEF.testCustomValidator,ID,Accepted,https://github.com/apache/nifi/pull/6522,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestPartitionRecord.groupByStringMixedNumberOfRecords,ID,Accepted,https://github.com/apache/nifi/pull/6528,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestSegmentContent.test,ID,Accepted,https://github.com/apache/nifi/pull/6700,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestWaitNotifyProtocol.testNotifyAttributes,ID,Accepted,https://github.com/apache/nifi/pull/6526,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestWaitNotifyProtocol.testNotifyCounters,ID,Accepted,https://github.com/apache/nifi/pull/6526,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors,org.apache.nifi.processors.standard.TestWaitNotifyProtocol.testNotifyFirst,ID,Accepted,https://github.com/apache/nifi/pull/6526,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-azure-bundle/nifi-azure-reporting-task,org.apache.nifi.reporting.azure.loganalytics.TestAzureLogAnalyticsProvenanceReportingTask.testAddField2,ID,Accepted,https://github.com/apache/nifi/pull/6486,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-prometheus-bundle/nifi-prometheus-reporting-task,org.apache.nifi.reporting.prometheus.TestPrometheusRecordSink.testSendData,ID,Accepted,https://github.com/apache/nifi/pull/6486,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testAttributePrefix,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/nifi,2bd752d868a8f3e36113b078bb576cf054e945e8,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testContentField,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/nifi,6b188636ff45c0380b6d3a08149ea5b342e8e5aa,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testInferSchema,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/nifi,6b188636ff45c0380b6d3a08149ea5b342e8e5aa,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testInferSchemaContentFieldNameNotSet,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/nifi,6b188636ff45c0380b6d3a08149ea5b342e8e5aa,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testInferSchemaContentFieldNameNotSetSubElementExists,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/nifi,6b188636ff45c0380b6d3a08149ea5b342e8e5aa,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testInferSchemaContentFieldNameSetSubElementExistsNameClash,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/nifi,6b188636ff45c0380b6d3a08149ea5b342e8e5aa,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testInferSchemaContentFieldNameSetSubElementExistsNoNameClash,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/nifi,6b188636ff45c0380b6d3a08149ea5b342e8e5aa,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services,org.apache.nifi.xml.TestXMLReader.testInferSchemaIgnoreAttributes,ID,Accepted,https://github.com/apache/nifi/pull/6709,
https://github.com/apache/olingo-odata2,daa83f4d80f3eb8019ae2cb6729486d1821b8c89,odata2-jpa-processor/jpa-core,org.apache.olingo.odata2.jpa.processor.core.access.data.JPAEntityTest.testCreateODataEntryPropertyWithOutCallBack,ID,Accepted,https://github.com/apache/olingo-odata2/pull/35,
https://github.com/apache/opennlp,dab19af803e9139b57b972eb4e1af4c978d2ff3f,opennlp-tools,opennlp.tools.dictionary.DictionaryAsSetCaseInsensitiveTest.testEquals,ID,Accepted,https://github.com/apache/opennlp/pull/556,
https://github.com/apache/opennlp,dab19af803e9139b57b972eb4e1af4c978d2ff3f,opennlp-tools,opennlp.tools.dictionary.DictionaryAsSetCaseInsensitiveTest.testEqualsDifferentCase,ID,Accepted,https://github.com/apache/opennlp/pull/556,
https://github.com/apache/opennlp,dab19af803e9139b57b972eb4e1af4c978d2ff3f,opennlp-tools,opennlp.tools.dictionary.DictionaryAsSetCaseSensitiveTest.testEquals,ID,Accepted,https://github.com/apache/opennlp/pull/556,
https://github.com/apache/pinot,85e413ebe8c80513a8a676fc090b1af0f50861f0,pinot-common,org.apache.pinot.common.utils.LoggerUtilsTest.testGetAllLoggers,ID,Accepted,https://github.com/apache/pinot/pull/9939,
https://github.com/apache/pinot,85e413ebe8c80513a8a676fc090b1af0f50861f0,pinot-common,org.apache.pinot.common.utils.URIUtilsTest.testBuildURI,ID,Accepted,https://github.com/apache/pinot/pull/9928,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.core.operator.filter.NotFilterOperatorTest.testNotOperator,ID,Accepted,https://github.com/apache/pinot/pull/11771,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.core.transport.server.routing.stats.ServerRoutingStatsManagerTest.testQuerySubmitAndCompletionStats,ID,Accepted,https://github.com/apache/pinot/pull/12029,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelect,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregate,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregateUsingFilterGroupBy,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregateUsingFilterGroupByVerbose,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregateUsingFilterIndex,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregateUsingFilterIndexGroupBy,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregateUsingFilterIndexGroupByHaving,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregateUsingFilterIndexGroupByOrderBy,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,98c536ee80516effc6fe2df642a07c8b05962532,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectAggregateUsingFilterOnTextIndexColumn,ID,Accepted,https://github.com/apache/pinot/pull/11941,https://github.com/TestingResearchIllinois/idoft/issues/741
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectColumnsUsingFilter,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectColumnsUsingFilterOnInvertedIndexColumn,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectColumnsVariationsOfAndOperators,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectColumnsVariationsOfOrOperators,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,ecf41be2ecd007853c2db19e1c6a038cf356cb9e,pinot-core,org.apache.pinot.queries.ExplainPlanQueriesTest.testSelectColumnUsingFilterOnRangeIndexColumn,ID,Accepted,https://github.com/apache/pinot/pull/11941,
https://github.com/apache/pinot,f79b618141e07c140663791959d96956ad91d811,pinot-common,org.apache.pinot.sql.parsers.rewriter.ExprMinMaxRewriterTest.testQueryRewrite,ID,Accepted,https://github.com/apache/pinot/pull/12047,
https://github.com/apache/rocketmq-dashboard,2160e23b917824905d12567090da568fbc08a1c7,rocketmq-dashboard,org.apache.rocketmq.dashboard.controller.TopicControllerTest.testList,ID,Accepted,https://github.com/apache/rocketmq-dashboard/pull/120,
https://github.com/apache/sedona,1bf3fea03038f3a4aaf97de9aa8e4e646385db64,common,org.apache.sedona.core.formatMapper.GeoJsonIOTest.testReadWriteGeoJson,ID,Accepted,https://github.com/apache/sedona/pull/1130,
https://github.com/apache/servicecomb-java-chassis,68bdb78926654b6a15dd12ade8c0533c0e704528,core,org.apache.servicecomb.common.rest.codec.param.TestRestClientRequestImpl.testCookie,ID,Accepted,https://github.com/apache/servicecomb-java-chassis/pull/3501,
https://github.com/apache/servicecomb-java-chassis,68bdb78926654b6a15dd12ade8c0533c0e704528,common/common-rest,org.apache.servicecomb.core.TestInvocation.traceIdGeneratorInit,ID,Accepted,https://github.com/apache/servicecomb-java-chassis/pull/3501,
https://github.com/apache/servicecomb-java-chassis,0eebf529ce50b443e5023c55b1a24b90d1873cec,clients/config-center-client,org.apache.servicecomb.service.center.client.ServiceCenterClientTest.TestRegisterServiceInstance,ID,Accepted,https://github.com/apache/servicecomb-java-chassis/pull/3497,
https://github.com/apache/servicecomb-java-chassis,0eebf529ce50b443e5023c55b1a24b90d1873cec,clients/config-center-client,org.apache.servicecomb.service.center.client.ServiceCenterClientTest.TestRegistryService,ID,Accepted,https://github.com/apache/servicecomb-java-chassis/pull/3497,
https://github.com/apache/servicecomb-java-chassis,0eebf529ce50b443e5023c55b1a24b90d1873cec,clients/config-center-client,org.apache.servicecomb.service.center.client.ServiceCenterClientTest.TestSendHeartBeats,ID,Accepted,https://github.com/apache/servicecomb-java-chassis/pull/3497,
https://github.com/apache/servicecomb-java-chassis,eb2961c6b4339c1c34622241cfb5f730fcd35a13,swagger/swagger-generator,org.apache.servicecomb.swagger.generator.core.TestOperationGenerator.apiOperationThenResponse,ID,Accepted,https://github.com/apache/servicecomb-java-chassis/pull/3450,
https://github.com/apache/shardingsphere,8ffe2bb86b6da9f9c9053fb5cce28cb5b5b660db,proxy/backend,org.apache.shardingsphere.proxy.backend.handler.distsql.ral.advance.ParseDistSQLHandlerTest.assertGetRowDataForMySQL,ID,Accepted,https://github.com/apache/shardingsphere/pull/22526,
https://github.com/apache/shardingsphere,8ffe2bb86b6da9f9c9053fb5cce28cb5b5b660db,proxy/backend,org.apache.shardingsphere.proxy.backend.handler.distsql.ral.advance.ParseDistSQLHandlerTest.assertGetRowDataForPostgreSQL,ID,Accepted,https://github.com/apache/shardingsphere/pull/22526,
https://github.com/apache/shardingsphere-elasticjob,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.event.rdb.JobEventRdbStorageTest.assertAddJobStatusTraceEventWhenFailoverWithTaskFailedState,NIO,Accepted,https://github.com/apache/shardingsphere-elasticjob/pull/1838,
https://github.com/apache/shardingsphere-elasticjob,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.event.rdb.JobEventRdbStorageTest.assertAddJobStatusTraceEventWhenFailoverWithTaskStagingState,NIO,Accepted,https://github.com/apache/shardingsphere-elasticjob/pull/1838,
https://github.com/apache/shardingsphere-elasticjob,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.internal.instance.TriggerListenerManagerTest.assertTriggerWhenJobIsNotRunning,OD,Accepted,https://github.com/apache/shardingsphere-elasticjob/pull/625,
https://github.com/apache/shardingsphere-elasticjob,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.internal.sharding.ShardingListenerManagerTest.assertListenServersChangedJobListenerWhenIsInstanceChangeButJobInstanceIsShutdown,OD,Accepted,https://github.com/apache/shardingsphere-elasticjob/pull/592,
https://github.com/apache/shardingsphere-elasticjob,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.util.json.GsonFactoryTest.assertRegisterTypeAdapter,NIO,Accepted,https://github.com/apache/shardingsphere-elasticjob/pull/1901,
https://github.com/apache/shenyu,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,shenyu-admin,org.apache.shenyu.admin.service.PermissionServiceTest.testGetPermissionMenu,ID,Accepted,https://github.com/apache/shenyu/pull/5241,
https://github.com/apache/shenyu,10375c5204c67f9889235f19fe2d6e8eb0438a5a,shenyu-client/shenyu-client-http/shenyu-client-springmvc,org.apache.shenyu.client.springmvc.init.SpringMvcClientEventListenerTest.testNormalBeanProcess,OD,Accepted,https://github.com/apache/shenyu/pull/4252,
https://github.com/apache/shenyu,10375c5204c67f9889235f19fe2d6e8eb0438a5a,shenyu-client/shenyu-client-http/shenyu-client-springmvc,org.apache.shenyu.client.springmvc.init.SpringMvcClientEventListenerTest.testOnApplicationEventError,OD,Accepted,https://github.com/apache/shenyu/pull/4252,
https://github.com/apache/shenyu,10375c5204c67f9889235f19fe2d6e8eb0438a5a,shenyu-client/shenyu-client-http/shenyu-client-springmvc,org.apache.shenyu.client.springmvc.init.SpringMvcClientEventListenerTest.testShenyuBeanProcess,OD,Accepted,https://github.com/apache/shenyu/pull/4252,
https://github.com/apache/shenyu,10375c5204c67f9889235f19fe2d6e8eb0438a5a,shenyu-client/shenyu-client-http/shenyu-client-springmvc,org.apache.shenyu.client.springmvc.init.SpringMvcClientEventListenerTest.testWithShenyuClientAnnotation,OD,Accepted,https://github.com/apache/shenyu/pull/4252,
https://github.com/apache/skywalking,edf0bce37f682c093d1ea5bcca0a6d2d1ecc2cc4,apm-commons/apm-datacarrier,org.apache.skywalking.apm.commons.datacarrier.consumer.testConsumerLessThanChannel,OD,Accepted,https://github.com/apache/skywalking/pull/5846,
https://github.com/apache/skywalking,edf0bce37f682c093d1ea5bcca0a6d2d1ecc2cc4,apm-commons/apm-datacarrier,org.apache.skywalking.apm.commons.datacarrier.consumer.testConsumerMoreThanChannel,OD,Accepted,https://github.com/apache/skywalking/pull/5846,
https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/json,org.apache.struts2.json.SMDMethodInterfaceTest.testBaseClassOnly,ID,Accepted,https://github.com/apache/struts/pull/455,
https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/json,org.apache.struts2.json.SMDMethodInterfaceTest.testInterfaces,ID,Accepted,https://github.com/apache/struts/pull/455,
https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/portlet,org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testProcessAction_ok,OD-Vic,Accepted,https://github.com/apache/struts/pull/263,
https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/portlet,org.apache.struts2.portlet.dispatcher.Jsr168DispatcherTest.testRender_ok,OD-Vic,Accepted,https://github.com/apache/struts/pull/263,
https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/portlet,org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testProcessAction_ok,OD-Vic,Accepted,https://github.com/apache/struts/pull/263,
https://github.com/Apache/Struts,13d9053050c9e4fb2ef049db6a37d3f6eebf48fa,plugins/portlet,org.apache.struts2.portlet.dispatcher.Jsr286DispatcherTest.testRender_ok,OD-Vic,Accepted,https://github.com/apache/struts/pull/263,
https://github.com/apache/tika,d2c435311a57a9ac406a26d14cafcf685aba874b,tika-core,org.apache.tika.metadata.TestMetadata.testToStringWithManyEntries,ID,Accepted,https://github.com/apache/tika/pull/845,
https://github.com/apache/tika,1e67ef16f7b735c27114256d8ad7469248e501f2,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module,org.apache.tika.parser.microsoft.ooxml.xps.XPSParserTest.testVarious,ID,Accepted,https://github.com/apache/tika/pull/1436,
https://github.com/apache/tinkerpop,8bfdf50778e29d98c6554a01688fc5cc34524522,gremlin-core,"org.apache.tinkerpop.gremlin.process.traversal.strategy.optimization.PathProcessorStrategyTest.""doTest[[SelectStep(first,[a, b],[value(name), value(age)])]]""",ID,Accepted,https://github.com/apache/tinkerpop/pull/2943,
https://github.com/apache/tinkerpop,8bfdf50778e29d98c6554a01688fc5cc34524522,gremlin-core,"org.apache.tinkerpop.gremlin.process.traversal.strategy.optimization.PathProcessorStrategyTest.""doTest[[SelectStep(last,[a, b, c],[value(name), [VertexStep(OUT,edge), CountGlobalStep]])]]""",ID,Accepted,https://github.com/apache/tinkerpop/pull/2943,
https://github.com/apache/tinkerpop,8bfdf50778e29d98c6554a01688fc5cc34524522,gremlin-core,"org.apache.tinkerpop.gremlin.process.traversal.strategy.optimization.PathProcessorStrategyTest.""doTest[[SelectStep(last,[a, b],[identity, value(age)])]]""",ID,Accepted,https://github.com/apache/tinkerpop/pull/2943,
https://github.com/apache/tinkerpop,8bfdf50778e29d98c6554a01688fc5cc34524522,gremlin-core,"org.apache.tinkerpop.gremlin.process.traversal.strategy.optimization.PathProcessorStrategyTest.""doTest[[SelectStep(last,[a, b],[value(name), value(age)])]]""",ID,Accepted,https://github.com/apache/tinkerpop/pull/2943,
https://github.com/apache/tinkerpop,cb366cd86fa036122cc48af76866a0c2a413a83e,gremlin-core,org.apache.tinkerpop.gremlin.language.grammar.TraversalStrategyVisitorTest.testTraversalStrategy,ID,Accepted,https://github.com/apache/tinkerpop/pull/2887,
https://github.com/apache/tinkerpop,d484001b44f9f8feb0eed2e058f4a5cb9528d766,gremlin-core,org.apache.tinkerpop.gremlin.process.traversal.translator.DotNetTranslatorTest.shouldTranslateStrategies,ID,Accepted,https://github.com/apache/tinkerpop/pull/2887,
https://github.com/apache/tinkerpop,d484001b44f9f8feb0eed2e058f4a5cb9528d766,gremlin-core,org.apache.tinkerpop.gremlin.process.traversal.translator.GolangTranslatorTest.shouldTranslateStrategies,ID,Accepted,https://github.com/apache/tinkerpop/pull/2887,
https://github.com/apache/tinkerpop,d484001b44f9f8feb0eed2e058f4a5cb9528d766,gremlin-core,org.apache.tinkerpop.gremlin.process.traversal.translator.GroovyTranslatorTest.shouldTranslateStrategies,ID,Accepted,https://github.com/apache/tinkerpop/pull/2887,
https://github.com/apache/tinkerpop,d484001b44f9f8feb0eed2e058f4a5cb9528d766,gremlin-core,org.apache.tinkerpop.gremlin.process.traversal.translator.JavascriptTranslatorTest.shouldTranslateStrategies,ID,Accepted,https://github.com/apache/tinkerpop/pull/2887,
